ParkName,ParkCode,PeriodID,EventID,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,VisibleAreaInSquareKilometers,DeerID,Year,Group,SideOfVehicle,DistanceInMeters,AngleInDegrees,QuadrantCompass,DeerNumber,VegetationType,Comment,GPSDate,GPSTime,GlobalID,LongitudeInDecimalDegrees,LatitudeInDecimalDegrees,GeodeticDatum,VerbatimCoordinates,VerbatimCoordinatesSystem,VerbatimSRS,dwcType,BasisofRecord,ScientificName,TaxonRank
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2808,2013,4,Right,120,89,Right Back,2,Grassland/Prairie,NA,2013-01-10,19:39:42,{92D293B1-ECFD-4E3B-8E58-FFE371514CB7},-93.40338972,37.11563223,EPSG:4326,15N 464162.312E 4107776.083N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2809,2013,5,Right,113,60,Right Front,2,Grassland/Prairie,NA,2013-01-10,19:41:27,{05F712DB-6E36-4F87-803F-10D3B1D6C020},-93.40284672,37.11540413,EPSG:4326,15N 464210.445E 4107750.573N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2810,2013,6,Left,93,10,Left Front,3,Grassland/Prairie,NA,2013-01-10,19:43:48,{29DE2BE9-B226-42EA-8F4A-4AF8BB2E6C35},-93.40188641,37.11378656,EPSG:4326,15N 464295.002E 4107570.764N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2811,2013,7,Left,41,22,Left Front,7,Grassland/Prairie,NA,2013-01-10,19:49:17,{3768CC81-B377-4D4C-A047-FD6D245986BC},-93.39904317,37.10758179,EPSG:4326,15N 464544.715E 4106881.366N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2812,2013,8,Right,115,18,Right Front,9,Grassland/Prairie,NA,2013-01-10,19:55:47,{22536D0E-7FFC-4813-81B4-132C6DEFF3D3},-93.40430792,37.100846,EPSG:4326,15N 464073.754E 4106136.103N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2813,2013,9,Right,49,46,Right Front,5,Grassland/Prairie,NA,2013-01-10,19:58:12,{EAE4BAAB-4B82-4E03-B67B-169821776057},-93.40420731,37.09835199,EPSG:4326,15N 464081.516E 4105859.391N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2814,2013,10,Right,86,16,Right Front,2,Grassland/Prairie,NA,2013-01-10,20:00:05,{F715ACCA-926C-45CE-9D4A-2BF226F27429},-93.40388401,37.0961586,EPSG:4326,15N 464109.211E 4105615.942N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2815,2013,11,Right,154,67,Right Front,4,Riparian Forest,NA,2013-01-10,20:03:03,{0690DCEE-5CC4-4F3B-9E65-DAE00B90A47D},-93.40417137,37.09176627,EPSG:4326,15N 464081.602E 4105128.785N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2816,2013,12,Left,173,30,Left Front,3,Crop,NA,2013-01-10,20:05:04,{90315098-645D-4342-A42A-7207A279FF9B},-93.40704574,37.09196298,EPSG:4326,15N 463826.25E 4105151.698N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2817,2013,13,Left,111,21,Left Front,15,Crop,NA,2013-01-10,20:06:11,{66FD75F9-B051-402F-A0DF-B3DC1AED3777},-93.40737033,37.09254572,EPSG:4326,15N 463797.682E 4105216.467N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan101928,2,B,2013-01-10,19:28:00,9.7,97.4,0,-9999,Mist or fog,20:20:00,9.3,98,0,-9999,Mist or fog,4,63, 75 - 95, 75 - 95,0.905211139,2818,2013,14,Left,27,88,Left Front,2,Grassland/Prairie,NA,2013-01-10,20:15:35,{1435F2BA-D564-4CDD-B1B5-24A0E2C68F75},-93.41610833,37.10626904,EPSG:4326,15N 463027.817E 4106742.241N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2819,2013,1,Left,36,30,Left Front,3,Upland Scrub,NA,2013-01-10,20:25:00,{1F01A549-AA33-4EFB-BD1A-E5E787EBB118},-93.41369748,37.11640365,EPSG:4326,15N 463246.926E 4107865.6N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2820,2013,2,Right,82,89,Right Front,5,Grassland/Prairie,NA,2013-01-10,20:29:00,{3A636478-39B5-4181-9713-388416582C18},-93.40417202,37.11567436,EPSG:4326,15N 464092.832E 4107781.052N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2821,2013,3,Left,95,35,Left Front,3,Grassland/Prairie,NA,2013-01-10,20:30:50,{4D8A2618-2C2D-40CF-B33A-C70FCD7238F8},-93.40412351,37.11567391,EPSG:4326,15N 464097.141E 4107780.983N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2822,2013,4,Left,115,51,Left Front,2,Grassland/Prairie,NA,2013-01-10,20:32:20,{9F0C045D-C1D9-4C2E-ACAF-065D8577B500},-93.40246545,37.1150682,EPSG:4326,15N 464244.16E 4107713.161N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2823,2013,5,Left,50,45,Left Front,5,Grassland/Prairie,NA,2013-01-10,20:33:40,{2A469CBA-6A96-4FB7-812E-65F1D1C511C7},-93.40183929,37.11356301,EPSG:4326,15N 464299.083E 4107545.946N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2824,2013,6,Left,132,64,Left Front,4,Mowed Lawn,NA,2013-01-10,20:37:09,{DB248522-C2E3-4160-98A9-293B709A90D1},-93.39870949,37.10812578,EPSG:4326,15N 464574.616E 4106941.591N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2825,2013,7,Right,59,13,Right Front,7,Grassland/Prairie,NA,2013-01-10,20:41:20,{97FE02C7-83F5-4CB3-86F2-D8E6F0F6B652},-93.40441614,37.09991137,EPSG:4326,15N 464063.698E 4106032.46N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2826,2013,8,Right,100,39,Right Back,4,Grassland/Prairie,NA,2013-01-10,20:43:35,{41F2231C-CD02-457C-9DDD-A7EFBBCF2BF2},-93.40410378,37.09764344,EPSG:4326,15N 464090.382E 4105780.746N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2827,2013,9,Right,64,24,Right Front,2,Grassland/Prairie,NA,2013-01-10,20:44:54,{211AA03D-467D-4920-86B8-35FB638CD8B6},-93.4038786,37.09609458,EPSG:4326,15N 464109.663E 4105608.837N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2828,2013,10,Left,323,68,Left Front,2,Grassland/Prairie,NA,2013-01-10,20:48:42,{EEFB36BC-B04C-499B-B24E-FAB77122173C},-93.4070776,37.09199171,EPSG:4326,15N 463823.434E 4105154.897N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2829,2013,11,Left,111,45,Left Front,9,Crop,NA,2013-01-10,20:50:37,{DAB8DABA-7C44-41CA-93D1-D418DCCE1C9D},-93.40728497,37.09232586,EPSG:4326,15N 463805.163E 4105192.044N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2830,2013,12,Left,127,25,Left Front,13,Crop,NA,2013-01-10,20:51:41,{9DFFF399-C867-40F0-8632-9758D81C4314},-93.40731559,37.09240167,EPSG:4326,15N 463802.478E 4105200.467N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan102023,2,C,2013-01-10,20:23:00,9.3,98,0,-9999,Mist or fog,21:03:00,8.6,98.2,0,-9999,Mist or fog,4,61, 75 - 95, 50 - 75,0.905211139,2831,2013,13,Right,68,50,Right Front,2,Grassland/Prairie,NA,2013-01-10,20:57:16,{0C27D623-8B4E-485D-A8FA-FA93E11CFA3C},-93.41555843,37.10220234,EPSG:4326,15N 463074.702E 4106290.884N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2832,2013,1,Left,63,35,Left Front,2,Upland Forest,NA,2013-01-17,18:26:20,{72F5D515-35A9-4BCA-A1E7-BF91E35E27EB},-93.41182903,37.11582032,EPSG:4326,15N 463412.639E 4107800.167N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2833,2013,2,Left,46,75,Left Front,1,Riparian Forest,NA,2013-01-17,18:29:31,{6CF5DA6A-5EFB-40E9-9B65-029DB79E262B},-93.40734776,37.11651434,EPSG:4326,15N 463811.092E 4107875.441N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2834,2013,3,Right,91,40,Right Front,5,Grassland/Prairie,NA,2013-01-17,18:31:08,{F2203F6D-EA34-4E6F-AB6C-C5566B245F35},-93.40578856,37.11569267,EPSG:4326,15N 463949.224E 4107783.695N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2835,2013,4,Left,141,33,Left Front,4,Grassland/Prairie,NA,2013-01-17,18:32:28,{B64DCCA5-74CF-41E6-AD19-8CF0D4AE43C3},-93.40574242,37.11568555,EPSG:4326,15N 463953.32E 4107782.888N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2836,2013,5,Right,143,90,Right Front,1,Grassland/Prairie,NA,2013-01-17,18:33:28,{6171EFD0-0D77-45C2-9769-C8CA951B8320},-93.40554136,37.11566996,EPSG:4326,15N 463971.173E 4107781.083N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2837,2013,6,Right,217,47,Right Front,3,Grassland/Prairie,NA,2013-01-17,18:35:21,{4E833327-D8AE-4047-AE2C-F99373998154},-93.40373311,37.11567552,EPSG:4326,15N 464131.825E 4107781.015N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2838,2013,7,Left,67,50,Left Front,1,Grassland/Prairie,NA,2013-01-17,18:37:12,{E7209321-DEA6-4826-AAB2-BC8FBE0414F2},-93.40189869,37.11383234,EPSG:4326,15N 464293.932E 4107575.847N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2839,2013,8,Right,125,15,Right Front,4,Grassland/Prairie,NA,2013-01-17,18:39:06,{D25BD978-8D4A-4BD9-9DC1-2473488BE3B5},-93.40188357,37.11378105,EPSG:4326,15N 464295.253E 4107570.152N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2840,2013,9,Left,261,70,Left Front,3,Grassland/Prairie,NA,2013-01-17,18:40:40,{B55B9C53-CD41-4E6C-89B8-0C4517D9E9FF},-93.40150373,37.11225406,EPSG:4326,15N 464328.282E 4107400.61N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2841,2013,10,Right,100,77,Right Front,4,Grassland/Prairie,NA,2013-01-17,18:44:08,{53F70CA0-0D48-4818-8641-5DD9C304FC3B},-93.39844076,37.10937623,EPSG:4326,15N 464599.074E 4107080.21N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2842,2013,11,Left,53,90,Left Front,5,Grassland/Prairie,NA,2013-01-17,18:45:32,{2FDBD0CC-255B-4A7C-B015-C5D7F3A8438C},-93.39863675,37.10827099,EPSG:4326,15N 464581.146E 4106957.671N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2843,2013,12,Left,92,85,Left Front,3,Grassland/Prairie,NA,2013-01-17,18:46:54,{ACDC0B94-CBC5-4A3F-9879-FE2F688FEFFB},-93.39889008,37.10783515,EPSG:4326,15N 464558.433E 4106909.416N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2844,2013,13,Left,98,45,Left Front,2,Grassland/Prairie,NA,2013-01-17,18:47:51,{D4D31496-E83D-48FB-929A-A5AE9675BE17},-93.39893748,37.10776235,EPSG:4326,15N 464554.188E 4106901.356N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2845,2013,14,Right,148,55,Right Front,2,Grassland/Prairie,NA,2013-01-17,18:52:52,{E80A2CD8-E037-4963-95C7-C8B601AABF03},-93.40442377,37.0999896,EPSG:4326,15N 464063.056E 4106041.141N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2846,2013,15,Right,56,83,Right Front,11,Grassland/Prairie,NA,2013-01-17,18:55:51,{1084B80E-18E8-4C4D-B3C7-256915C30803},-93.4036519,37.09450165,EPSG:4326,15N 464129.056E 4105432.039N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2847,2013,16,Right,125,45,Right Front,8,Grassland/Prairie,NA,2013-01-17,18:59:28,{96A08661-1BBE-467C-8851-483225B739C1},-93.40452925,37.09160916,EPSG:4326,15N 464049.723E 4105111.491N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2848,2013,17,Left,168,64,Left Front,2,Grassland/Prairie,NA,2013-01-17,19:00:34,{FE1B3406-B206-4005-84D4-F055282C1434},-93.40564189,37.09135475,EPSG:4326,15N 463950.722E 4105083.691N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2849,2013,18,Left,136,60,Left Front,6,Crop,NA,2013-01-17,19:02:01,{B0DE6C38-4517-4FAD-985B-10C534446641},-93.40656743,37.09156985,EPSG:4326,15N 463868.572E 4105107.903N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2850,2013,20,Left,119,73,Left Front,4,Grassland/Prairie,NA,2013-01-17,19:06:14,{019EA199-25F0-4687-81A9-0427AC006CE5},-93.40779046,37.0939625,EPSG:4326,15N 463761.02E 4105373.799N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171823,3,A,2013-01-17,18:23:00,-0.4,66.7,0,-9999,No rain,19:17:00,-2.8,80.9,0.5,68,No rain,33,74,None present,None present,0.905211139,2851,2013,21,Right,61,32,Right Front,3,Grassland/Prairie,NA,2013-01-17,19:07:42,{63FD02C2-95CF-49C3-B607-4EF2A47B1B71},-93.40779682,37.09399674,EPSG:4326,15N 463760.471E 4105377.601N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171917,3,B,2013-01-17,19:17:00,-2.8,80.9,0.5,68,No rain,20:13:00,-3.4,48.9,0,-9999,No rain,33,52,None present,None present,0.905211139,2852,2013,1,Left,137,65,Left Front,3,Grassland/Prairie,NA,2013-01-17,19:31:02,{53FC69DC-4DC4-4DA3-91F6-9632634A1831},-93.4061062,37.11578902,EPSG:4326,15N 463921.048E 4107794.504N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171917,3,B,2013-01-17,19:17:00,-2.8,80.9,0.5,68,No rain,20:13:00,-3.4,48.9,0,-9999,No rain,33,52,None present,None present,0.905211139,2853,2013,2,Right,84,80,Right Front,3,Grassland/Prairie,NA,2013-01-17,19:32:12,{9233079E-5A59-4208-A03D-4DC11B70B996},-93.4054684,37.11567021,EPSG:4326,15N 463977.656E 4107781.081N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171917,3,B,2013-01-17,19:17:00,-2.8,80.9,0.5,68,No rain,20:13:00,-3.4,48.9,0,-9999,No rain,33,52,None present,None present,0.905211139,2854,2013,3,Left,99,55,Left Front,1,Grassland/Prairie,NA,2013-01-17,19:33:43,{127D1DAB-62DA-4694-A213-F84E752497E4},-93.40427917,37.11567192,EPSG:4326,15N 464083.311E 4107780.822N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
Wilson's Creek National Battlefield,WICR,WICRDeerSV2013Jan03,WICRDeerSV2013Jan171917,3,B,2013-01-17,19:17:00,-2.8,80.9,0.5,68,No rain,20:13:00,-3.4,48.9,0,-9999,No rain,33,52,None present,None present,0.905211139,2855,2013,4,Right,137,66,Right Front,1,Crop,NA,2013-01-17,19:35:45,{640C8495-9CEA-4867-9BA5-BF7489AE529D},-93.40178384,37.11329872,EPSG:4326,15N 464303.886E 4107516.607N,UTM,EPSG:26915,Event,HumanObservation,Odocoileus virginianus,Species
