EventID,PeriodID,ParkCode,Route,SurveyNumber,Round,DeerDate,StartTime,BeginningTemperatureInCelsius,BeginningHumidityInPercent,BeginningWindInMetersPerSecond,BeginningWindDirectionInDegrees,BeginningPrecipitation,EndTime,EndingTemperatureInCelsius,EndingHumidityInPercent,EndingWindInMetersPerSecond,EndingWindDirectionInDegrees,EndingPrecipitation,MoonIlluminationInPercent,DeerTotal,BeginningCloudCoverInPercent,EndingCloudCoverInPercent,FieldNotes,dwcType,BasisofRecord,ScientificName,TaxonRank
WICRDeerSV2014Jan091915,WICRDeerSV2014Jan09,WICR,Tour Road,1,B,2014-01-09,19:15:00,0.8,91.7,0.4,270,Mist or fog,19:52:00,0.5,92.9,1.5,270,Mist or fog,61,15, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan092015,WICRDeerSV2014Jan09,WICR,Tour Road,1,C,2014-01-09,20:15:00,0.5,92.9,1.5,270,Mist or fog,20:49:00,1.1,94.5,1.5,20,Mist or fog,61,14, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan161822,WICRDeerSV2014Jan09,WICR,Tour Road,2,A,2014-01-16,18:22:00,6.7,37.2,1.6,87,No rain,19:12:00,4.5,49.7,2.2,87,No rain,100,52, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan161922,WICRDeerSV2014Jan09,WICR,Tour Road,2,B,2014-01-16,19:22:00,4.5,49.7,2.2,87,No rain,20:05:00,4.9,49.7,1.8,87,No rain,100,49, 75 - 95, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan162022,WICRDeerSV2014Jan09,WICR,Tour Road,2,C,2014-01-16,20:22:00,4.9,49.7,1.8,87,No rain,20:57:00,3.2,47,0.7,87,No rain,100,32, 95 - 100,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan231829,WICRDeerSV2014Jan09,WICR,Tour Road,3,A,2014-01-23,18:29:00,-11.5,47.3,0,-9999,No rain,19:06:00,-11.9,55.5,0,-9999,No rain,60,28,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan231929,WICRDeerSV2014Jan09,WICR,Tour Road,3,B,2014-01-23,19:29:00,-11.9,55.5,0,-9999,No rain,20:02:00,-15.3,69.3,0,-9999,No rain,60,25,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan232029,WICRDeerSV2014Jan09,WICR,Tour Road,3,C,2014-01-23,20:29:00,-15.3,69.3,0,-9999,No rain,21:04:00,-16.4,78.4,0,-9999,No rain,60,25,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan301837,WICRDeerSV2014Jan09,WICR,Tour Road,4,A,2014-01-30,18:37:00,1.9,49.8,0,-9999,No rain,19:20:00,-0.6,61.4,0.5,73,No rain,1,43, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan301937,WICRDeerSV2014Jan09,WICR,Tour Road,4,B,2014-01-30,19:37:00,-0.6,61.4,0.5,73,No rain,20:22:00,-2.6,68.1,0,-9999,No rain,1,40, 5 - 25,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2014Jan302037,WICRDeerSV2014Jan09,WICR,Tour Road,4,C,2014-01-30,20:37:00,-2.6,68.1,0,-9999,No rain,21:18:00,-3.4,72.2,0,-9999,No rain,1,30,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb051843,WICRDeerSV2015Jan08,WICR,Tour Road,5,A,2015-02-05,18:43:00,-0.9,39.7,0.3,6,No rain,19:35:00,-1.2,60.1,0,-9999,No rain,98,66,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb051943,WICRDeerSV2015Jan08,WICR,Tour Road,5,B,2015-02-05,19:43:00,-1.2,60.1,0,-9999,No rain,20:35:00,-3.7,56.3,0.1,6,No rain,98,69,Trace - 1, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb052043,WICRDeerSV2015Jan08,WICR,Tour Road,5,C,2015-02-05,20:43:00,-3.7,56.3,0.1,6,No rain,21:35:00,-5.3,65.8,0.5,6,No rain,98,66, 5 - 25, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb121850,WICRDeerSV2015Jan08,WICR,Tour Road,6,A,2015-02-12,18:50:00,-1.9,33.1,0.4,230,No rain,19:56:00,-2,37.9,0,-9999,No rain,49,110, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb121957,WICRDeerSV2015Jan08,WICR,Tour Road,6,B,2015-02-12,19:57:00,-2,37.9,0,-9999,No rain,20:56:00,-3,41.9,0,-9999,No rain,49,89, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Feb122057,WICRDeerSV2015Jan08,WICR,Tour Road,6,C,2015-02-12,20:57:00,-3,41.9,0,-9999,No rain,22:05:00,-2.8,39.6,0.9,230,No rain,49,100, 95 - 100, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan081814,WICRDeerSV2015Jan08,WICR,Tour Road,1,A,2015-01-08,18:14:00,-1.9,37.5,0.7,94,No rain,19:12:00,-2.5,40.5,0.9,94,No rain,91,61,None present, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan081915,WICRDeerSV2015Jan08,WICR,Tour Road,1,B,2015-01-08,19:15:00,-2.5,40.5,0.9,94,No rain,20:08:00,-0.8,39.3,0.9,94,No rain,91,54, 50 - 75, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan082014,WICRDeerSV2015Jan08,WICR,Tour Road,1,C,2015-01-08,20:14:00,-0.8,39.3,0.9,94,No rain,21:12:00,-2.3,39.1,1.4,94,No rain,91,67, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan151820,WICRDeerSV2015Jan08,WICR,Tour Road,2,A,2015-01-15,18:20:00,2.9,49.7,0.7,70,No rain,19:12:00,-2,76.3,0,-9999,No rain,32,68,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan151920,WICRDeerSV2015Jan08,WICR,Tour Road,2,B,2015-01-15,19:20:00,-2,76.3,0,-9999,No rain,20:08:00,-2.1,80,0,-9999,No rain,32,59,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan152020,WICRDeerSV2015Jan08,WICR,Tour Road,2,C,2015-01-15,20:20:00,-2.1,80,0,-9999,No rain,21:04:00,-3.9,85.3,0,-9999,No rain,32,59,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan221828,WICRDeerSV2015Jan08,WICR,Tour Road,3,A,2015-01-22,18:28:00,5.4,46,0,-9999,No rain,19:22:00,-0.3,77.3,0,-9999,No rain,4,86, 95 - 100, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan221928,WICRDeerSV2015Jan08,WICR,Tour Road,3,B,2015-01-22,19:28:00,-0.3,77.3,0,-9999,No rain,20:22:00,-1.5,83.3,0,-9999,No rain,4,87, 25 - 50, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan222028,WICRDeerSV2015Jan08,WICR,Tour Road,3,C,2015-01-22,20:28:00,-1.5,83.3,0,-9999,No rain,21:23:00,-1.5,83.8,0,-9999,No rain,4,76, 25 - 50, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan291835,WICRDeerSV2015Jan08,WICR,Tour Road,4,A,2015-01-29,18:35:00,2.6,67.2,0.1,108,No rain,19:23:00,0,80.2,0.4,108,No rain,71,63,None present, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan291935,WICRDeerSV2015Jan08,WICR,Tour Road,4,B,2015-01-29,19:35:00,0,80.2,0.4,108,No rain,20:25:00,-1.4,86.3,0.4,108,No rain,71,52, 5 - 25,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2015Jan292035,WICRDeerSV2015Jan08,WICR,Tour Road,4,C,2015-01-29,20:35:00,-1.4,86.3,0.4,108,No rain,21:20:00,-1.3,87.4,0.6,108,No rain,71,39,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb041841,WICRDeerSV2016Jan07,WICR,Tour Road,5,A,2016-02-04,18:41:00,0,52.9,0,-9999,No rain,19:49:00,-3.6,71.5,0,-9999,No rain,21,167,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb041953,WICRDeerSV2016Jan07,WICR,Tour Road,5,B,2016-02-04,19:53:00,-3.6,71.5,0,-9999,No rain,20:57:00,-5,77.2,0,-9999,No rain,21,96,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb042100,WICRDeerSV2016Jan07,WICR,Tour Road,5,C,2016-02-04,21:00:00,-5,77.2,0,-9999,No rain,22:04:00,-5.3,78.8,0,-9999,No rain,21,115,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb111848,WICRDeerSV2016Jan07,WICR,Tour Road,6,A,2016-02-11,18:48:00,6.7,41,0,-9999,No rain,19:55:00,3.6,46.6,0,-9999,No rain,9,175, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb111957,WICRDeerSV2016Jan07,WICR,Tour Road,6,B,2016-02-11,19:57:00,3.6,46.6,0,-9999,No rain,20:59:00,2.6,57.1,0.7,208,No rain,9,139, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Feb112103,WICRDeerSV2016Jan07,WICR,Tour Road,6,C,2016-02-11,21:03:00,2.6,57.1,0.7,208,No rain,22:00:00,3.6,57.5,0,-9999,No rain,9,134, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan071812,WICRDeerSV2016Jan07,WICR,Tour Road,1,A,2016-01-07,18:12:00,7.8,88.5,1.7,79,Light drizzle,19:12:00,7.3,93.1,0.5,79,Light rain,9,109, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan071914,WICRDeerSV2016Jan07,WICR,Tour Road,1,B,2016-01-07,19:14:00,7.3,93.1,0.5,79,Light rain,20:13:00,7.2,94,0,-9999,No rain,9,110, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan072016,WICRDeerSV2016Jan07,WICR,Tour Road,1,C,2016-01-07,20:16:00,7.2,94,0,-9999,No rain,21:15:00,7,94.1,0.4,79,No rain,9,117, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan141819,WICRDeerSV2016Jan07,WICR,Tour Road,2,A,2016-01-14,18:19:00,11.8,50.4,0.6,50,No rain,19:29:00,11.3,60.7,1,50,No rain,21,123,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan141931,WICRDeerSV2016Jan07,WICR,Tour Road,2,B,2016-01-14,19:31:00,11.3,60.7,1,50,No rain,20:35:00,9.7,70.3,0.4,50,No rain,21,142,None present,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan142036,WICRDeerSV2016Jan07,WICR,Tour Road,2,C,2016-01-14,20:36:00,9.7,70.3,0.4,50,No rain,21:33:00,8.1,74.8,0.5,50,No rain,21,128,Trace - 1, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan211826,WICRDeerSV2016Jan07,WICR,Tour Road,3,A,2016-01-21,18:26:00,-1.1,62.6,1.5,226,Snow,19:14:00,-2.2,81.1,0.4,226,Snow,91,24, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan211926,WICRDeerSV2016Jan07,WICR,Tour Road,3,B,2016-01-21,19:26:00,-2.2,81.1,0.4,226,Snow,20:11:00,-3,81.4,1.2,226,Snow,91,21, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan212026,WICRDeerSV2016Jan07,WICR,Tour Road,3,C,2016-01-21,20:26:00,-3,81.4,1.2,226,Snow,21:10:00,-2.9,83.5,0.5,226,Snow,91,23, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan281833,WICRDeerSV2016Jan07,WICR,Tour Road,4,A,2016-01-28,18:33:00,6.3,49.6,0.3,93,No rain,19:37:00,2.8,67.2,0.4,93,No rain,84,151,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan281939,WICRDeerSV2016Jan07,WICR,Tour Road,4,B,2016-01-28,19:39:00,2.8,67.2,0.4,93,No rain,20:40:00,1.9,68.8,0.7,93,No rain,84,130,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2016Jan282041,WICRDeerSV2016Jan07,WICR,Tour Road,4,C,2016-01-28,20:41:00,1.9,68.8,0.7,93,No rain,21:39:00,0.7,72.6,0.1,93,No rain,84,126,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Feb021839,WICRDeerSV2017Jan12,WICR,Tour Road,4,A,2017-02-02,18:39:00,0.9,32.8,0,-9999,No rain,19:37:00,-2.8,57.3,0,-9999,No rain,32,62, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Feb021939,WICRDeerSV2017Jan12,WICR,Tour Road,4,B,2017-02-02,19:39:00,-2.8,57.3,0,-9999,No rain,20:30:00,-4.7,63.8,0,-9999,No rain,32,51, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Feb022039,WICRDeerSV2017Jan12,WICR,Tour Road,4,C,2017-02-02,20:39:00,-4.7,63.8,0,-9999,No rain,21:30:00,-3.4,64.9,0,-9999,No rain,32,47, 75 - 95, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan121817,WICRDeerSV2017Jan12,WICR,Tour Road,1,A,2017-01-12,18:17:00,-1.9,73,0.7,98,No rain,19:26:00,-2.2,77.9,0,-9999,No rain,100,40, 25 - 50, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan121929,WICRDeerSV2017Jan12,WICR,Tour Road,1,B,2017-01-12,19:29:00,-2.2,77.9,0,-9999,No rain,20:19:00,-1.8,75.7,1.7,58,No rain,100,26, 50 - 75, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan122021,WICRDeerSV2017Jan12,WICR,Tour Road,1,C,2017-01-12,20:21:00,-1.8,75.9,1.7,58,No rain,21:09:00,-1,74.4,1.2,89,No rain,100,24, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan191736,WICRDeerSV2017Jan12,WICR,Tour Road,2,B,2017-01-19,19:36:00,9.7,90.5,0.4,56,Mist or fog,20:34:00,10.4,90.7,0,-9999,Mist or fog,55,45, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan191824,WICRDeerSV2017Jan12,WICR,Tour Road,2,A,2017-01-19,18:24:00,11.2,73.6,0,-9999,No rain,19:33:00,9.7,90.5,0.4,56,Mist or fog,55,97, 75 - 95, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan261831,WICRDeerSV2017Jan12,WICR,Tour Road,3,A,2017-01-26,18:31:00,1.1,60.9,0.6,206,No rain,19:29:00,0.1,61.1,0,-9999,No rain,3,49, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan261931,WICRDeerSV2017Jan12,WICR,Tour Road,3,B,2017-01-26,19:31:00,0.1,61.1,0,-9999,No rain,20:25:00,0.6,64,0.7,60,No rain,3,42, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2017Jan262031,WICRDeerSV2017Jan12,WICR,Tour Road,3,C,2017-01-26,20:31:00,0.6,64,0.7,60,No rain,21:24:00,-0.2,62.4,0.4,252,No rain,3,56, 95 - 100, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Feb011839,WICRDeerSV2018Jan10,WICR,Tour Road,4,A,2018-02-01,18:39:00,-2,44.4,0.8,260,No rain,19:28:00,-3.7,45.7,0.8,260,No rain,99,55,None present,None present,F250 driven,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Feb011938,WICRDeerSV2018Jan10,WICR,Tour Road,4,B,2018-02-01,19:38:00,-3.7,45.7,0.8,260,No rain,20:24:00,-3.5,47.5,0.7,260,No rain,99,43,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Feb012038,WICRDeerSV2018Jan10,WICR,Tour Road,4,C,2018-02-01,20:38:00,-3.5,47.5,0.7,260,No rain,21:29:00,-4.7,62.2,0,-9999,No rain,99,66,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan101817,WICRDeerSV2018Jan10,WICR,Tour Road,1,A,2018-01-10,18:17:00,11.8,80,1.3,131,No rain,19:29:00,11.2,82.9,0.9,131,No rain,37,72, 95 - 100, 50 - 75,Black suburban driven,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan101931,WICRDeerSV2018Jan10,WICR,Tour Road,1,B,2018-01-10,19:31:00,11.2,80,0.9,131,No rain,20:26:00,12.1,85.3,1.8,131,No rain,37,44, 50 - 75, 75 - 95,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan181823,WICRDeerSV2018Jan10,WICR,Tour Road,2,A,2018-01-18,18:23:00,3.2,46.1,0.4,30,No rain,19:17:00,0.6,56.2,0.6,30,No rain,1,22,None present,None present,Black suburban driven,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan181923,WICRDeerSV2018Jan10,WICR,Tour Road,2,B,2018-01-18,19:23:00,0.6,56.2,0.6,30,No rain,20:12:00,-2.3,70.9,0.7,30,No rain,1,24,None present, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan182023,WICRDeerSV2018Jan10,WICR,Tour Road,2,C,2018-01-18,20:23:00,-2.3,70.9,0.7,30,No rain,21:17:00,-0.3,60.6,0.6,30,No rain,1,29, 5 - 25,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan251831,WICRDeerSV2018Jan10,WICR,Tour Road,3,A,2018-01-25,18:31:00,9.5,44.3,0.9,97,No rain,19:35:00,6,44.8,0.4,97,No rain,54,86, 1 - 5,Trace - 1,White suburban driven,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2018Jan251938,WICRDeerSV2018Jan10,WICR,Tour Road,3,B,2018-01-25,19:38:00,6,44.8,0.4,97,No rain,20:33:00,6.2,47.3,0.5,97,No rain,54,78,Trace - 1, 1 - 5,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb141853,WICRDeerSv2019Jan31,WICR,Tour Road,2,A,2019-02-14,18:53:00,9.9,67,0.5,20,No rain,19:44:00,10,68.8,1.5,20,No rain,64,122,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb141953,WICRDeerSv2019Jan31,WICR,Tour Road,2,B,2019-02-14,19:53:00,10,68.8,1.5,20,No rain,20:40:00,4.7,79.3,1.3,130,No rain,64,89,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb142053,WICRDeerSv2019Jan31,WICR,Tour Road,2,C,2019-02-14,20:53:00,4.7,79.3,1.3,130,No rain,21:46:00,2.3,83.3,0.6,20,No rain,64,79,None present, 75 - 95,GRP at WICR has been brushhogged.,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb211900,WICRDeerSv2019Jan31,WICR,Tour Road,3,A,2019-02-21,19:00:00,7.8,55.5,3.1,239,No rain,20:03:00,5.2,59,1.9,239,No rain,96,97, 95 - 100, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb212005,WICRDeerSv2019Jan31,WICR,Tour Road,3,B,2019-02-21,20:05:00,5.2,59,1.9,239,No rain,21:09:00,2.7,72.1,0.5,40,No rain,96,85, 50 - 75, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb261905,WICRDeerSv2019Jan31,WICR,Tour Road,4,A,2019-02-26,19:05:00,14.3,59,0.5,30,No rain,20:02:00,10.2,71.5,0.5,30,No rain,52,122, 25 - 50, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb262005,WICRDeerSv2019Jan31,WICR,Tour Road,4,B,2019-02-26,20:05:00,10.2,71.5,0.5,30,No rain,21:03:00,8.6,74.8,0.5,30,No rain,52,101, 50 - 75, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Feb262106,WICRDeerSv2019Jan31,WICR,Tour Road,4,C,2019-02-26,21:06:00,8.6,74.8,0.5,30,No rain,22:12:00,11.3,70.1,0.7,30,No rain,52,109, 5 - 25, 50 - 75,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Jan311838,WICRDeerSv2019Jan31,WICR,Tour Road,1,A,2019-01-31,18:38:00,3.6,88,0.9,80,Light drizzle,19:35:00,1.8,74.5,1.2,95,No rain,18,92, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2019Jan311940,WICRDeerSv2019Jan31,WICR,Tour Road,1,B,2019-01-31,19:40:00,1.8,74.5,1.2,95,No rain,20:33:00,2.3,64.5,0.6,360,No rain,18,79, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan091815,WICRDeerSv2020Jan09,WICR,Tour Road,1,A,2020-01-09,18:15:00,10.9,95.8,0.8,50,Light drizzle,19:16:00,11,99.6,0,50,Light rain,100,79, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan091919,WICRDeerSv2020Jan09,WICR,Tour Road,1,B,2020-01-09,19:19:00,11,99.6,0,50,Light rain,20:23:00,11.3,98,0,50,Mist or fog,100,73, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan161822,WICRDeerSv2020Jan09,WICR,Tour Road,2,A,2020-01-16,18:22:00,3.6,49.9,3.1,226,No rain,19:27:00,2.8,48.6,1,226,No rain,52,64, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan161929,WICRDeerSv2020Jan09,WICR,Tour Road,2,B,2020-01-16,19:29:00,2.8,48.6,1,226,No rain,20:20:00,2.9,46.8,3.2,226,No rain,52,50, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan162022,WICRDeerSv2020Jan09,WICR,Tour Road,2,C,2020-01-16,20:22:00,2.9,46.8,3.2,226,No rain,21:18:00,2.7,47.9,0.7,226,No rain,52,57, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan231829,WICRDeerSv2020Jan09,WICR,Tour Road,3,A,2020-01-23,18:29:00,4.8,91.1,0,10,Mist or fog,19:35:00,2.8,89.4,0,10,Mist or fog,0,64, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan231938,WICRDeerSv2020Jan09,WICR,Tour Road,3,B,2020-01-23,19:38:00,2.8,89.4,0,10,Mist or fog,20:40:00,3.1,95.6,0,10,No rain,0,65, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan301837,WICRDeerSv2020Jan09,WICR,Tour Road,4,A,2020-01-30,18:37:00,3.3,97.2,0.5,168,No rain,19:43:00,3.6,94.2,0,168,No rain,33,66, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan301945,WICRDeerSv2020Jan09,WICR,Tour Road,4,B,2020-01-30,19:45:00,3.6,94.2,0,168,No rain,20:47:00,3.5,95.2,0,168,Mist or fog,33,47, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2020Jan302049,WICRDeerSv2020Jan09,WICR,Tour Road,4,C,2020-01-30,20:49:00,3.5,95.2,0,168,Mist or fog,21:48:00,3.2,96.3,0,168,No rain,33,49, 95 - 100, 95 - 100,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Feb101848,WICRDeerSv2022Jan13,WICR,Tour Road,4,A,2022-02-02,18:48:00,4.9,58.4,0,80,No rain,19:44:00,2,71.3,0.5,80,No rain,72,65,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Feb101948,WICRDeerSv2022Jan13,WICR,Tour Road,4,B,2022-02-10,19:48:00,2,71.3,0.5,80,No rain,20:43:00,-0.8,73.2,0,80,No rain,72,66,Trace - 1,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Feb102048,WICRDeerSv2022Jan13,WICR,Tour Road,4,C,2022-02-10,20:48:00,-0.8,73.2,0,80,No rain,21:40:00,-0.8,73.5,0.7,80,No rain,72,54,None present,None present,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan131818,WICRDeerSv2022Jan13,WICR,Tour Road,1,A,2022-01-13,18:18:00,7.4,59.9,0,72,No rain,19:26:00,4,69.1,0,72,No rain,86,74, 5 - 25, 25 - 50,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan131929,WICRDeerSv2022Jan13,WICR,Tour Road,1,B,2022-01-13,19:29:00,4,69.1,0,72,No rain,20:27:00,2.9,70.7,0,72,No rain,86,62, 25 - 50, 5 - 25,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan201826,WICRDeerSv2022Jan13,WICR,Tour Road,2,A,2022-01-20,18:26:00,-4.9,39.8,0,-9999,No rain,19:08:00,-9.3,57,0,-9999,No rain,91,12, 5 - 25,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
WICRDeerSV2022Jan201926,WICRDeerSv2022Jan13,WICR,Tour Road,2,B,2022-01-20,19:26:00,-9.3,57,0,-9999,No rain,20:09:00,-9.3,51.8,0,-9999,No rain,91,10,Trace - 1,Trace - 1,NA,Event,HumanObservation,Odocoileus virginianus,Species
