ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,SampleLocation,RiparianCover_0to25_Meters,RiparianCover_26to50_Meters,RiparianCover_51to75_Meters,RiparianCover_76to100_Meters,RiparianCover_GT100_Meters,StreamBankErosionCover,dwcType,dwcBasisOfRecord
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2003Oct06,TAPRShiner2003Oct09,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,4,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2004Oct04,TAPRShiner2004Oct07,main,5,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,4,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2005Oct03,TAPRShiner2005Oct04,main,5,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),2,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),5,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2006Sep18,TAPRShiner2006Sep20,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2009Sep08,TAPRShiner2009Sep09,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2015Aug30,TAPRShiner2015Sep02,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2018Sep04,TAPRShiner2018Sep07,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),3,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,1,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),0,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,1,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,2,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,2,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,3,Left,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner12middl,TAPRShiner2021Sep07,TAPRShiner2021Sep10,main,3,Right,Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),Wetlan/native grasses & forbes (prairie),4,Event,HumanObservation
