ParkUnit,Plot,SubPlot,EventDate,CanopyType,ReadingNumber,DotScore
Lincoln Boyhood,LIBO32,1,2007-06-09,Total,2,90
Lincoln Boyhood,LIBO32,1,2007-06-09,Total,3,94
Lincoln Boyhood,LIBO32,1,2007-06-09,Total,4,92
Lincoln Boyhood,LIBO32,1,2011-05-21,Hardwood,1,74
Lincoln Boyhood,LIBO32,1,2011-05-21,Hardwood,2,84
Lincoln Boyhood,LIBO32,1,2011-05-21,Hardwood,3,76
Lincoln Boyhood,LIBO32,1,2011-05-21,Hardwood,4,88
Lincoln Boyhood,LIBO32,1,2011-05-21,Total,1,74
Lincoln Boyhood,LIBO32,1,2011-05-21,Total,2,84
Lincoln Boyhood,LIBO32,1,2011-05-21,Total,3,76
Lincoln Boyhood,LIBO32,1,2011-05-21,Total,4,88
Lincoln Boyhood,LIBO32,1,2015-05-15,Conifer,1,15
Lincoln Boyhood,LIBO32,1,2015-05-15,Conifer,2,18
Lincoln Boyhood,LIBO32,1,2015-05-15,Conifer,3,22
Lincoln Boyhood,LIBO32,1,2015-05-15,Hardwood,1,91
Lincoln Boyhood,LIBO32,1,2015-05-15,Hardwood,2,93
Lincoln Boyhood,LIBO32,1,2015-05-15,Hardwood,3,93
Lincoln Boyhood,LIBO32,1,2015-05-15,Hardwood,4,96
Lincoln Boyhood,LIBO32,1,2015-05-15,Total,1,63
Lincoln Boyhood,LIBO32,1,2015-05-15,Total,2,32
Lincoln Boyhood,LIBO32,1,2015-05-15,Total,3,96
Lincoln Boyhood,LIBO32,1,2015-05-15,Total,4,96
Lincoln Boyhood,LIBO32,1,2019-05-17,Hardwood,1,86
Lincoln Boyhood,LIBO32,1,2019-05-17,Hardwood,2,78
Lincoln Boyhood,LIBO32,1,2019-05-17,Hardwood,3,69
Lincoln Boyhood,LIBO32,1,2019-05-17,Hardwood,4,73
Lincoln Boyhood,LIBO32,1,2019-05-17,Total,1,86
Lincoln Boyhood,LIBO32,1,2019-05-17,Total,2,78
Lincoln Boyhood,LIBO32,1,2019-05-17,Total,3,69
Lincoln Boyhood,LIBO32,1,2019-05-17,Total,4,73
Lincoln Boyhood,LIBO33,1,2007-06-10,Hardwood,1,93
Lincoln Boyhood,LIBO33,1,2007-06-10,Hardwood,2,91
Lincoln Boyhood,LIBO33,1,2007-06-10,Hardwood,3,91
Lincoln Boyhood,LIBO33,1,2007-06-10,Hardwood,4,94
Lincoln Boyhood,LIBO33,1,2007-06-10,Total,1,93
Lincoln Boyhood,LIBO33,1,2007-06-10,Total,2,91
Lincoln Boyhood,LIBO33,1,2007-06-10,Total,3,91
Lincoln Boyhood,LIBO33,1,2007-06-10,Total,4,94
Lincoln Boyhood,LIBO33,1,2011-05-21,Hardwood,1,83
Lincoln Boyhood,LIBO33,1,2011-05-21,Hardwood,2,85
Lincoln Boyhood,LIBO33,1,2011-05-21,Hardwood,3,89
Lincoln Boyhood,LIBO33,1,2011-05-21,Hardwood,4,87
Lincoln Boyhood,LIBO33,1,2011-05-21,Total,1,83
Lincoln Boyhood,LIBO33,1,2011-05-21,Total,2,85
Lincoln Boyhood,LIBO33,1,2011-05-21,Total,3,89
Lincoln Boyhood,LIBO33,1,2011-05-21,Total,4,87
Lincoln Boyhood,LIBO33,1,2015-05-15,Hardwood,1,94
Lincoln Boyhood,LIBO33,1,2015-05-15,Hardwood,2,95
Lincoln Boyhood,LIBO33,1,2015-05-15,Hardwood,3,96
Lincoln Boyhood,LIBO33,1,2015-05-15,Hardwood,4,95
Lincoln Boyhood,LIBO33,1,2015-05-15,Total,1,94
Lincoln Boyhood,LIBO33,1,2015-05-15,Total,2,95
Lincoln Boyhood,LIBO33,1,2015-05-15,Total,3,96
Lincoln Boyhood,LIBO33,1,2015-05-15,Total,4,95
Lincoln Boyhood,LIBO33,1,2019-05-17,Hardwood,1,86
Lincoln Boyhood,LIBO33,1,2019-05-17,Hardwood,2,88
Lincoln Boyhood,LIBO33,1,2019-05-17,Hardwood,3,74
Lincoln Boyhood,LIBO33,1,2019-05-17,Hardwood,4,89
Lincoln Boyhood,LIBO33,1,2019-05-17,Total,1,86
Lincoln Boyhood,LIBO33,1,2019-05-17,Total,2,88
Lincoln Boyhood,LIBO33,1,2019-05-17,Total,3,74
Lincoln Boyhood,LIBO33,1,2019-05-17,Total,4,89
Lincoln Boyhood,LIBO34,1,2007-06-10,Hardwood,1,95
Lincoln Boyhood,LIBO34,1,2007-06-10,Hardwood,2,96
Lincoln Boyhood,LIBO34,1,2007-06-10,Hardwood,3,96
Lincoln Boyhood,LIBO34,1,2007-06-10,Hardwood,4,96
Lincoln Boyhood,LIBO34,1,2007-06-10,Total,1,95
Lincoln Boyhood,LIBO34,1,2007-06-10,Total,2,96
Lincoln Boyhood,LIBO34,1,2007-06-10,Total,3,96
Lincoln Boyhood,LIBO34,1,2007-06-10,Total,4,96
Lincoln Boyhood,LIBO34,1,2011-05-21,Hardwood,1,82
Lincoln Boyhood,LIBO34,1,2011-05-21,Hardwood,2,82
Lincoln Boyhood,LIBO34,1,2011-05-21,Hardwood,3,84
Lincoln Boyhood,LIBO34,1,2011-05-21,Hardwood,4,86
Lincoln Boyhood,LIBO34,1,2011-05-21,Total,1,82
Lincoln Boyhood,LIBO34,1,2011-05-21,Total,2,82
Lincoln Boyhood,LIBO34,1,2011-05-21,Total,3,84
Lincoln Boyhood,LIBO34,1,2011-05-21,Total,4,86
Lincoln Boyhood,LIBO34,1,2015-05-16,Hardwood,1,95
Lincoln Boyhood,LIBO34,1,2015-05-16,Hardwood,2,95
Lincoln Boyhood,LIBO34,1,2015-05-16,Hardwood,3,94
Lincoln Boyhood,LIBO34,1,2015-05-16,Hardwood,4,93
Lincoln Boyhood,LIBO34,1,2015-05-16,Total,1,95
Lincoln Boyhood,LIBO34,1,2015-05-16,Total,2,95
Lincoln Boyhood,LIBO34,1,2015-05-16,Total,3,94
Lincoln Boyhood,LIBO34,1,2015-05-16,Total,4,93
Lincoln Boyhood,LIBO34,1,2019-05-18,Hardwood,1,88
Lincoln Boyhood,LIBO34,1,2019-05-18,Hardwood,2,85
Lincoln Boyhood,LIBO34,1,2019-05-18,Hardwood,3,91
Lincoln Boyhood,LIBO34,1,2019-05-18,Hardwood,4,89
Lincoln Boyhood,LIBO34,1,2019-05-18,Total,1,88
Lincoln Boyhood,LIBO34,1,2019-05-18,Total,2,85
Lincoln Boyhood,LIBO34,1,2019-05-18,Total,3,91
Lincoln Boyhood,LIBO34,1,2019-05-18,Total,4,89
Lincoln Boyhood,LIBO35,1,2007-06-10,Hardwood,1,74
Lincoln Boyhood,LIBO35,1,2007-06-10,Hardwood,2,80
Lincoln Boyhood,LIBO35,1,2007-06-10,Hardwood,3,76
Lincoln Boyhood,LIBO35,1,2007-06-10,Hardwood,4,70
Lincoln Boyhood,LIBO35,1,2007-06-10,Total,1,74
Lincoln Boyhood,LIBO35,1,2007-06-10,Total,2,80
Lincoln Boyhood,LIBO35,1,2007-06-10,Total,3,76
Lincoln Boyhood,LIBO35,1,2007-06-10,Total,4,70
Lincoln Boyhood,LIBO35,1,2011-05-20,Hardwood,1,82
Lincoln Boyhood,LIBO35,1,2011-05-20,Hardwood,2,86
Lincoln Boyhood,LIBO35,1,2011-05-20,Hardwood,3,88
Lincoln Boyhood,LIBO35,1,2011-05-20,Hardwood,4,86
Lincoln Boyhood,LIBO35,1,2011-05-20,Total,1,82
Lincoln Boyhood,LIBO35,1,2011-05-20,Total,2,86
Lincoln Boyhood,LIBO35,1,2011-05-20,Total,3,88
Lincoln Boyhood,LIBO35,1,2011-05-20,Total,4,86
Lincoln Boyhood,LIBO35,1,2015-05-16,Hardwood,1,96
Lincoln Boyhood,LIBO35,1,2015-05-16,Hardwood,2,94
Lincoln Boyhood,LIBO35,1,2015-05-16,Hardwood,3,96
Lincoln Boyhood,LIBO35,1,2015-05-16,Hardwood,4,97
Lincoln Boyhood,LIBO35,1,2015-05-16,Total,1,96
Lincoln Boyhood,LIBO35,1,2015-05-16,Total,2,94
Lincoln Boyhood,LIBO35,1,2015-05-16,Total,3,96
Lincoln Boyhood,LIBO35,1,2015-05-16,Total,4,97
Lincoln Boyhood,LIBO35,1,2019-05-17,Hardwood,1,94
Lincoln Boyhood,LIBO35,1,2019-05-17,Hardwood,2,92
Lincoln Boyhood,LIBO35,1,2019-05-17,Hardwood,3,92
Lincoln Boyhood,LIBO35,1,2019-05-17,Hardwood,4,94
Lincoln Boyhood,LIBO35,1,2019-05-17,Total,1,94
Lincoln Boyhood,LIBO35,1,2019-05-17,Total,2,92
Lincoln Boyhood,LIBO35,1,2019-05-17,Total,3,92
Lincoln Boyhood,LIBO35,1,2019-05-17,Total,4,94
Lincoln Boyhood,LIBO36,1,2007-06-10,Hardwood,1,96
Lincoln Boyhood,LIBO36,1,2007-06-10,Hardwood,2,96
Lincoln Boyhood,LIBO36,1,2007-06-10,Hardwood,3,95
Lincoln Boyhood,LIBO36,1,2007-06-10,Hardwood,4,94
Lincoln Boyhood,LIBO36,1,2007-06-10,Total,1,96
Lincoln Boyhood,LIBO36,1,2007-06-10,Total,2,96
Lincoln Boyhood,LIBO36,1,2007-06-10,Total,3,95
Lincoln Boyhood,LIBO36,1,2007-06-10,Total,4,94
Lincoln Boyhood,LIBO36,1,2011-05-21,Conifer,1,12
Lincoln Boyhood,LIBO36,1,2011-05-21,Conifer,2,0
Lincoln Boyhood,LIBO36,1,2011-05-21,Conifer,3,0
Lincoln Boyhood,LIBO36,1,2011-05-21,Conifer,4,0
Lincoln Boyhood,LIBO36,1,2011-05-21,Hardwood,1,65
Lincoln Boyhood,LIBO36,1,2011-05-21,Hardwood,2,82
Lincoln Boyhood,LIBO36,1,2011-05-21,Hardwood,3,84
Lincoln Boyhood,LIBO36,1,2011-05-21,Hardwood,4,78
Lincoln Boyhood,LIBO36,1,2011-05-21,Total,1,70
Lincoln Boyhood,LIBO36,1,2011-05-21,Total,2,82
Lincoln Boyhood,LIBO36,1,2011-05-21,Total,3,84
Lincoln Boyhood,LIBO36,1,2011-05-21,Total,4,78
Lincoln Boyhood,LIBO36,1,2015-05-15,Hardwood,1,94
Lincoln Boyhood,LIBO36,1,2015-05-15,Hardwood,2,90
Lincoln Boyhood,LIBO36,1,2015-05-15,Hardwood,3,90
Lincoln Boyhood,LIBO36,1,2015-05-15,Hardwood,4,90
Lincoln Boyhood,LIBO36,1,2015-05-15,Total,1,94
Lincoln Boyhood,LIBO36,1,2015-05-15,Total,2,90
Lincoln Boyhood,LIBO36,1,2015-05-15,Total,3,90
Lincoln Boyhood,LIBO36,1,2015-05-15,Total,4,90
Lincoln Boyhood,LIBO36,1,2019-05-17,Conifer,1,16
Lincoln Boyhood,LIBO36,1,2019-05-17,Conifer,2,0
Lincoln Boyhood,LIBO36,1,2019-05-17,Conifer,3,0
Lincoln Boyhood,LIBO36,1,2019-05-17,Conifer,4,0
Lincoln Boyhood,LIBO36,1,2019-05-17,Hardwood,1,68
Lincoln Boyhood,LIBO36,1,2019-05-17,Hardwood,2,90
Lincoln Boyhood,LIBO36,1,2019-05-17,Hardwood,3,89
Lincoln Boyhood,LIBO36,1,2019-05-17,Hardwood,4,88
Lincoln Boyhood,LIBO36,1,2019-05-17,Total,1,84
Lincoln Boyhood,LIBO36,1,2019-05-17,Total,2,90
Lincoln Boyhood,LIBO36,1,2019-05-17,Total,3,89
Lincoln Boyhood,LIBO36,1,2019-05-17,Total,4,88
Lincoln Boyhood,LIBO37,1,2007-06-10,Hardwood,1,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Hardwood,2,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Hardwood,3,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Hardwood,4,94
Lincoln Boyhood,LIBO37,1,2007-06-10,Total,1,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Total,2,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Total,3,96
Lincoln Boyhood,LIBO37,1,2007-06-10,Total,4,94
Lincoln Boyhood,LIBO37,1,2011-05-21,Hardwood,1,82
Lincoln Boyhood,LIBO37,1,2011-05-21,Hardwood,2,86
Lincoln Boyhood,LIBO37,1,2011-05-21,Hardwood,3,86
Lincoln Boyhood,LIBO37,1,2011-05-21,Hardwood,4,87
Lincoln Boyhood,LIBO37,1,2011-05-21,Total,1,82
Lincoln Boyhood,LIBO37,1,2011-05-21,Total,2,86
Lincoln Boyhood,LIBO37,1,2011-05-21,Total,3,86
Lincoln Boyhood,LIBO37,1,2011-05-21,Total,4,87
Lincoln Boyhood,LIBO37,1,2015-05-15,Hardwood,1,95
Lincoln Boyhood,LIBO37,1,2015-05-15,Hardwood,2,92
Lincoln Boyhood,LIBO37,1,2015-05-15,Hardwood,3,92
Lincoln Boyhood,LIBO37,1,2015-05-15,Hardwood,4,96
Lincoln Boyhood,LIBO37,1,2015-05-15,Total,1,95
Lincoln Boyhood,LIBO37,1,2015-05-15,Total,2,92
Lincoln Boyhood,LIBO37,1,2015-05-15,Total,3,92
Lincoln Boyhood,LIBO37,1,2015-05-15,Total,4,96
Lincoln Boyhood,LIBO37,1,2019-05-17,Hardwood,1,89
Lincoln Boyhood,LIBO37,1,2019-05-17,Hardwood,2,90
Lincoln Boyhood,LIBO37,1,2019-05-17,Hardwood,3,89
Lincoln Boyhood,LIBO37,1,2019-05-17,Hardwood,4,90
Lincoln Boyhood,LIBO37,1,2019-05-17,Total,1,89
Lincoln Boyhood,LIBO37,1,2019-05-17,Total,2,90
Lincoln Boyhood,LIBO37,1,2019-05-17,Total,3,89
Lincoln Boyhood,LIBO37,1,2019-05-17,Total,4,90
Lincoln Boyhood,LIBO38,1,2007-06-09,Hardwood,1,84
Lincoln Boyhood,LIBO38,1,2007-06-09,Hardwood,2,90
Lincoln Boyhood,LIBO38,1,2007-06-09,Hardwood,3,94
Lincoln Boyhood,LIBO38,1,2007-06-09,Hardwood,4,94
Lincoln Boyhood,LIBO38,1,2007-06-09,Total,1,84
Lincoln Boyhood,LIBO38,1,2007-06-09,Total,2,90
Lincoln Boyhood,LIBO38,1,2007-06-09,Total,3,94
Lincoln Boyhood,LIBO38,1,2007-06-09,Total,4,94
Lincoln Boyhood,LIBO38,1,2011-05-21,Hardwood,1,77
Lincoln Boyhood,LIBO38,1,2011-05-21,Hardwood,2,85
Lincoln Boyhood,LIBO38,1,2011-05-21,Hardwood,3,83
Lincoln Boyhood,LIBO38,1,2011-05-21,Hardwood,4,87
Lincoln Boyhood,LIBO38,1,2011-05-21,Total,1,77
Lincoln Boyhood,LIBO38,1,2011-05-21,Total,2,85
Lincoln Boyhood,LIBO38,1,2011-05-21,Total,3,83
Lincoln Boyhood,LIBO38,1,2011-05-21,Total,4,87
Lincoln Boyhood,LIBO38,1,2015-05-16,Hardwood,1,95
Lincoln Boyhood,LIBO38,1,2015-05-16,Hardwood,2,96
Lincoln Boyhood,LIBO38,1,2015-05-16,Hardwood,3,95
Lincoln Boyhood,LIBO38,1,2015-05-16,Hardwood,4,96
Lincoln Boyhood,LIBO38,1,2015-05-16,Total,1,95
Lincoln Boyhood,LIBO38,1,2015-05-16,Total,2,96
Lincoln Boyhood,LIBO38,1,2015-05-16,Total,3,95
Lincoln Boyhood,LIBO38,1,2015-05-16,Total,4,96
Lincoln Boyhood,LIBO38,1,2019-05-18,Hardwood,1,90
Lincoln Boyhood,LIBO38,1,2019-05-18,Hardwood,2,86
Lincoln Boyhood,LIBO38,1,2019-05-18,Hardwood,3,84
Lincoln Boyhood,LIBO38,1,2019-05-18,Hardwood,4,91
Lincoln Boyhood,LIBO38,1,2019-05-18,Total,1,90
Lincoln Boyhood,LIBO38,1,2019-05-18,Total,2,86
Lincoln Boyhood,LIBO38,1,2019-05-18,Total,3,84
Lincoln Boyhood,LIBO38,1,2019-05-18,Total,4,91
Lincoln Boyhood,LIBO39,1,2007-06-10,Hardwood,1,94
Lincoln Boyhood,LIBO39,1,2007-06-10,Hardwood,2,86
Lincoln Boyhood,LIBO39,1,2007-06-10,Hardwood,3,93
Lincoln Boyhood,LIBO39,1,2007-06-10,Hardwood,4,76
Lincoln Boyhood,LIBO39,1,2007-06-10,Total,1,94
Lincoln Boyhood,LIBO39,1,2007-06-10,Total,2,86
Lincoln Boyhood,LIBO39,1,2007-06-10,Total,3,93
Lincoln Boyhood,LIBO39,1,2007-06-10,Total,4,76
Lincoln Boyhood,LIBO39,1,2011-05-20,Hardwood,1,86
Lincoln Boyhood,LIBO39,1,2011-05-20,Hardwood,2,74
Lincoln Boyhood,LIBO39,1,2011-05-20,Hardwood,3,76
Lincoln Boyhood,LIBO39,1,2011-05-20,Hardwood,4,84
Lincoln Boyhood,LIBO39,1,2011-05-20,Total,1,86
Lincoln Boyhood,LIBO39,1,2011-05-20,Total,2,74
Lincoln Boyhood,LIBO39,1,2011-05-20,Total,3,76
Lincoln Boyhood,LIBO39,1,2011-05-20,Total,4,84
Lincoln Boyhood,LIBO39,1,2015-05-16,Hardwood,1,95
Lincoln Boyhood,LIBO39,1,2015-05-16,Hardwood,2,91
Lincoln Boyhood,LIBO39,1,2015-05-16,Hardwood,3,90
Lincoln Boyhood,LIBO39,1,2015-05-16,Hardwood,4,86
Lincoln Boyhood,LIBO39,1,2015-05-16,Total,1,95
Lincoln Boyhood,LIBO39,1,2015-05-16,Total,2,91
Lincoln Boyhood,LIBO39,1,2015-05-16,Total,3,90
Lincoln Boyhood,LIBO39,1,2015-05-16,Total,4,86
Lincoln Boyhood,LIBO39,1,2019-05-17,Hardwood,1,92
Lincoln Boyhood,LIBO39,1,2019-05-17,Hardwood,2,86
Lincoln Boyhood,LIBO39,1,2019-05-17,Hardwood,3,81
Lincoln Boyhood,LIBO39,1,2019-05-17,Hardwood,4,89
Lincoln Boyhood,LIBO39,1,2019-05-17,Total,1,92
Lincoln Boyhood,LIBO39,1,2019-05-17,Total,2,86
Lincoln Boyhood,LIBO39,1,2019-05-17,Total,3,81
Lincoln Boyhood,LIBO39,1,2019-05-17,Total,4,89
Lincoln Boyhood,LIBO4,1,2007-06-09,Hardwood,1,90
Lincoln Boyhood,LIBO4,1,2007-06-09,Hardwood,2,92
Lincoln Boyhood,LIBO4,1,2007-06-09,Hardwood,3,86
Lincoln Boyhood,LIBO4,1,2007-06-09,Hardwood,4,80
Lincoln Boyhood,LIBO4,1,2007-06-09,Total,1,90
Lincoln Boyhood,LIBO4,1,2007-06-09,Total,2,92
Lincoln Boyhood,LIBO4,1,2007-06-09,Total,3,86
Lincoln Boyhood,LIBO4,1,2007-06-09,Total,4,80
Lincoln Boyhood,LIBO4,1,2011-05-20,Hardwood,1,80
Lincoln Boyhood,LIBO4,1,2011-05-20,Hardwood,2,84
Lincoln Boyhood,LIBO4,1,2011-05-20,Hardwood,3,84
Lincoln Boyhood,LIBO4,1,2011-05-20,Hardwood,4,86
Lincoln Boyhood,LIBO4,1,2011-05-20,Total,1,80
Lincoln Boyhood,LIBO4,1,2011-05-20,Total,2,84
Lincoln Boyhood,LIBO4,1,2011-05-20,Total,3,84
Lincoln Boyhood,LIBO4,1,2011-05-20,Total,4,86
Lincoln Boyhood,LIBO4,1,2015-05-15,Hardwood,1,94
Lincoln Boyhood,LIBO4,1,2015-05-15,Hardwood,2,95
Lincoln Boyhood,LIBO4,1,2015-05-15,Hardwood,3,95
Lincoln Boyhood,LIBO4,1,2015-05-15,Hardwood,4,93
Lincoln Boyhood,LIBO4,1,2015-05-15,Total,1,94
Lincoln Boyhood,LIBO4,1,2015-05-15,Total,2,95
Lincoln Boyhood,LIBO4,1,2015-05-15,Total,3,95
Lincoln Boyhood,LIBO4,1,2015-05-15,Total,4,93
Lincoln Boyhood,LIBO4,1,2019-05-18,Hardwood,1,86
Lincoln Boyhood,LIBO4,1,2019-05-18,Hardwood,2,82
Lincoln Boyhood,LIBO4,1,2019-05-18,Hardwood,3,81
Lincoln Boyhood,LIBO4,1,2019-05-18,Hardwood,4,87
Lincoln Boyhood,LIBO4,1,2019-05-18,Total,1,86
Lincoln Boyhood,LIBO4,1,2019-05-18,Total,2,82
Lincoln Boyhood,LIBO4,1,2019-05-18,Total,3,81
Lincoln Boyhood,LIBO4,1,2019-05-18,Total,4,87
Lincoln Boyhood,LIBO40,1,2007-06-09,Hardwood,1,94
Lincoln Boyhood,LIBO40,1,2007-06-09,Hardwood,2,86
Lincoln Boyhood,LIBO40,1,2007-06-09,Hardwood,3,90
Lincoln Boyhood,LIBO40,1,2007-06-09,Hardwood,4,94
Lincoln Boyhood,LIBO40,1,2007-06-09,Total,1,94
Lincoln Boyhood,LIBO40,1,2007-06-09,Total,2,86
Lincoln Boyhood,LIBO40,1,2007-06-09,Total,3,90
Lincoln Boyhood,LIBO40,1,2007-06-09,Total,4,94
Lincoln Boyhood,LIBO40,1,2011-05-21,Hardwood,1,92
Lincoln Boyhood,LIBO40,1,2011-05-21,Hardwood,2,92
Lincoln Boyhood,LIBO40,1,2011-05-21,Hardwood,3,85
Lincoln Boyhood,LIBO40,1,2011-05-21,Hardwood,4,84
Lincoln Boyhood,LIBO40,1,2011-05-21,Total,1,92
Lincoln Boyhood,LIBO40,1,2011-05-21,Total,2,92
Lincoln Boyhood,LIBO40,1,2011-05-21,Total,3,85
Lincoln Boyhood,LIBO40,1,2011-05-21,Total,4,84
Lincoln Boyhood,LIBO40,1,2015-05-16,Hardwood,1,93
Lincoln Boyhood,LIBO40,1,2015-05-16,Hardwood,2,92
Lincoln Boyhood,LIBO40,1,2015-05-16,Hardwood,3,90
Lincoln Boyhood,LIBO40,1,2015-05-16,Hardwood,4,88
Lincoln Boyhood,LIBO40,1,2015-05-16,Total,1,93
Lincoln Boyhood,LIBO40,1,2015-05-16,Total,2,92
Lincoln Boyhood,LIBO40,1,2015-05-16,Total,3,90
Lincoln Boyhood,LIBO40,1,2015-05-16,Total,4,88
Lincoln Boyhood,LIBO40,1,2019-05-17,Hardwood,1,88
Lincoln Boyhood,LIBO40,1,2019-05-17,Hardwood,2,89
Lincoln Boyhood,LIBO40,1,2019-05-17,Hardwood,3,83
Lincoln Boyhood,LIBO40,1,2019-05-17,Hardwood,4,83
Lincoln Boyhood,LIBO40,1,2019-05-17,Total,1,88
Lincoln Boyhood,LIBO40,1,2019-05-17,Total,2,89
Lincoln Boyhood,LIBO40,1,2019-05-17,Total,3,83
Lincoln Boyhood,LIBO40,1,2019-05-17,Total,4,83
Lincoln Boyhood,LIBO41,1,2007-06-10,Hardwood,1,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Hardwood,2,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Hardwood,3,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Hardwood,4,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Total,1,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Total,2,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Total,3,96
Lincoln Boyhood,LIBO41,1,2007-06-10,Total,4,96
Lincoln Boyhood,LIBO41,1,2011-05-20,Hardwood,1,72
Lincoln Boyhood,LIBO41,1,2011-05-20,Hardwood,2,75
Lincoln Boyhood,LIBO41,1,2011-05-20,Hardwood,3,84
Lincoln Boyhood,LIBO41,1,2011-05-20,Hardwood,4,84
Lincoln Boyhood,LIBO41,1,2011-05-20,Total,1,72
Lincoln Boyhood,LIBO41,1,2011-05-20,Total,2,75
Lincoln Boyhood,LIBO41,1,2011-05-20,Total,3,84
Lincoln Boyhood,LIBO41,1,2011-05-20,Total,4,84
Lincoln Boyhood,LIBO41,1,2015-05-16,Hardwood,1,79
Lincoln Boyhood,LIBO41,1,2015-05-16,Hardwood,2,95
Lincoln Boyhood,LIBO41,1,2015-05-16,Hardwood,3,95
Lincoln Boyhood,LIBO41,1,2015-05-16,Hardwood,4,91
Lincoln Boyhood,LIBO41,1,2015-05-16,Total,1,79
Lincoln Boyhood,LIBO41,1,2015-05-16,Total,2,95
Lincoln Boyhood,LIBO41,1,2015-05-16,Total,3,95
Lincoln Boyhood,LIBO41,1,2015-05-16,Total,4,91
Lincoln Boyhood,LIBO41,1,2019-05-17,Hardwood,1,82
Lincoln Boyhood,LIBO41,1,2019-05-17,Hardwood,2,87
Lincoln Boyhood,LIBO41,1,2019-05-17,Hardwood,3,88
Lincoln Boyhood,LIBO41,1,2019-05-17,Hardwood,4,81
Lincoln Boyhood,LIBO41,1,2019-05-17,Total,1,82
Lincoln Boyhood,LIBO41,1,2019-05-17,Total,2,87
Lincoln Boyhood,LIBO41,1,2019-05-17,Total,3,88
Lincoln Boyhood,LIBO41,1,2019-05-17,Total,4,81
Lincoln Boyhood,LIBO5,1,2007-06-09,Hardwood,1,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Hardwood,2,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Hardwood,3,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Hardwood,4,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Total,1,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Total,2,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Total,3,96
Lincoln Boyhood,LIBO5,1,2007-06-09,Total,4,96
Lincoln Boyhood,LIBO5,1,2011-05-20,Hardwood,1,80
Lincoln Boyhood,LIBO5,1,2011-05-20,Hardwood,2,82
Lincoln Boyhood,LIBO5,1,2011-05-20,Hardwood,3,86
Lincoln Boyhood,LIBO5,1,2011-05-20,Hardwood,4,96
Lincoln Boyhood,LIBO5,1,2011-05-20,Total,1,80
Lincoln Boyhood,LIBO5,1,2011-05-20,Total,2,82
Lincoln Boyhood,LIBO5,1,2011-05-20,Total,3,86
Lincoln Boyhood,LIBO5,1,2011-05-20,Total,4,96
Lincoln Boyhood,LIBO5,1,2015-05-15,Hardwood,1,90
Lincoln Boyhood,LIBO5,1,2015-05-15,Hardwood,2,95
Lincoln Boyhood,LIBO5,1,2015-05-15,Hardwood,3,96
Lincoln Boyhood,LIBO5,1,2015-05-15,Hardwood,4,89
Lincoln Boyhood,LIBO5,1,2015-05-15,Total,1,90
Lincoln Boyhood,LIBO5,1,2015-05-15,Total,2,95
Lincoln Boyhood,LIBO5,1,2015-05-15,Total,3,96
Lincoln Boyhood,LIBO5,1,2015-05-15,Total,4,89
Lincoln Boyhood,LIBO5,1,2019-05-18,Hardwood,1,79
Lincoln Boyhood,LIBO5,1,2019-05-18,Hardwood,2,86
Lincoln Boyhood,LIBO5,1,2019-05-18,Hardwood,3,85
Lincoln Boyhood,LIBO5,1,2019-05-18,Hardwood,4,87
Lincoln Boyhood,LIBO5,1,2019-05-18,Total,1,79
Lincoln Boyhood,LIBO5,1,2019-05-18,Total,2,86
Lincoln Boyhood,LIBO5,1,2019-05-18,Total,3,85
Lincoln Boyhood,LIBO5,1,2019-05-18,Total,4,87
Lincoln Boyhood,LIBO6,1,2007-06-09,Hardwood,1,90
Lincoln Boyhood,LIBO6,1,2007-06-09,Hardwood,2,88
Lincoln Boyhood,LIBO6,1,2007-06-09,Hardwood,3,92
Lincoln Boyhood,LIBO6,1,2007-06-09,Hardwood,4,90
Lincoln Boyhood,LIBO6,1,2007-06-09,Total,1,90
Lincoln Boyhood,LIBO6,1,2007-06-09,Total,2,88
Lincoln Boyhood,LIBO6,1,2007-06-09,Total,3,92
Lincoln Boyhood,LIBO6,1,2007-06-09,Total,4,90
Lincoln Boyhood,LIBO6,1,2011-05-20,Hardwood,1,82
Lincoln Boyhood,LIBO6,1,2011-05-20,Hardwood,2,86
Lincoln Boyhood,LIBO6,1,2011-05-20,Hardwood,3,88
Lincoln Boyhood,LIBO6,1,2011-05-20,Hardwood,4,78
Lincoln Boyhood,LIBO6,1,2011-05-20,Total,1,82
Lincoln Boyhood,LIBO6,1,2011-05-20,Total,2,86
