"ParkName","ParkCode","dwcType","dwcBasisOfRecord","PeriodDescriptor","CalYr","scientificName","DataReleaseID","Reading_No","PAR_CanopyInMicroMolePerMeterSquaredPerSecond","PAR_FullSunInMicroMolePerMeterSquaredPerSecond"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_14b",1,477.4,713.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_14c",1,503.4,714.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15a",1,585.3,715.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15b",1,453.7,732.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15c",1,94.11,745.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15f",1,260,769.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15e",1,696.4,731.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15d",1,509.8,670.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15g",1,165.78,694.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15h",1,651.4,716.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_15i",1,293.3,686.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16g",1,542.2,711.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16h",1,479.2,719.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16i",1,331.4,762.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16f",1,399.8,750.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16e",1,497,788.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16d",1,622.9,837.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16c",1,453.4,961.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16b",1,293.5,914.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_16a",1,679.7,827.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17a",1,342.6,1093.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17b",1,484.5,1230.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17c",1,607.6,1185.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17f",1,321.8,1102.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17e",1,567.5,1256
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17d",1,607.6,1015.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17g",1,174.45,1003.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17h",1,337.6,806.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_17i",1,349.2,781.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18g",1,413.7,799.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18h",1,342.8,793.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18i",1,357.2,793.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18f",1,257.6,877.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18e",1,294.4,1071.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18d",1,575.2,909.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18a",1,454.8,963.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18b",1,488.8,909.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_18c",1,244.8,1006.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24c",1,320,761
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24b",1,293.8,739.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24a",1,327.3,745
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24d",1,286.3,803.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24e",1,151.12,844.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24f",1,350.8,816.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24i",1,277.4,828.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24h",1,215.1,804.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_24g",1,298.5,834.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23i",1,174.23,845.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23h",1,283.5,839.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23g",1,344.9,835
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23d",1,67.22,833.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23e",1,292.7,843.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23f",1,278.2,857.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23c",1,388.7,810.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23b",1,110.47,808.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_23a",1,121.21,805.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22c",1,154.1,798.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22b",1,674,781
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22a",1,512.7,644.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22d",1,328,636.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22e",1,496.3,630.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22f",1,199.96,626.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22i",1,85.97,624.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22h",1,64.25,623.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_22g",1,559.3,632.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21i",1,584.6,636.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21h",1,471.9,656.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21g",1,451.6,665.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21d",1,415.8,669
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21e",1,128.65,678.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21f",1,531.9,683
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21c",1,544.5,692.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21b",1,389.8,697.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_21a",1,193.93,704.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20c",1,394.6,711.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20b",1,246.5,728.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20a",1,306.7,748.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20d",1,438.4,762.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20e",1,89.6,771.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20f",1,453.9,778.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20i",1,382.5,795.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20h",1,479.2,796
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_20g",1,277.3,790.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19i",1,367.7,777.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19h",1,363.6,762.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19g",1,155.54,757.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19d",1,338.2,739.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19e",1,361,740.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19f",1,369,725.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19c",1,376.1,727.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19b",1,354.9,744.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_19a",1,383.9,737.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25a",1,352.2,757.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25b",1,317.9,759.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25c",1,236.4,769.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25f",1,362.6,778.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25e",1,333.2,775.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25d",1,412.8,776
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25g",1,365.6,777.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25h",1,90.58,768.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_25i",1,315.2,774.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26g",1,179.92,759.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26h",1,393,733.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26i",1,213.7,733.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26f",1,360.8,740.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26e",1,457.3,750.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26d",1,455.5,759.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26a",1,235.2,773.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26b",1,478.5,773.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_26c",1,374.3,774.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27a",1,88.75,773.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27b",1,550.8,696.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27c",1,666.5,670.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27f",1,634.8,644.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27e",1,538.7,731.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27d",1,292,768.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27g",1,215.5,755.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27h",1,74.88,744.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_27i",1,582.8,621.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_28a",1,1075.7,1111.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_28b",1,851.9,1121.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_28c",1,578.8,1125.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_28f",1,127.01,1130.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation","Spring",2015,"Physaria filiformis","A_28e",1,630.7,1135.2
