"ParkName","ParkCode","dwcType","dwcBasisOfRecord","CalYr","scientificName","DataReleaseID","dbhInCentimeters"
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90g",13.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90g",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90g",4.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90h",18.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90h",8.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90i",23.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_90i",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91a",20.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91b",13.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91b",8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91b",3.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",17
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",4.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",7.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",13
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",6.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",14.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",7.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91c",3.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91d",13.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91d",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91e",7.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91g",14
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91h",1.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_91i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92a",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92b",14.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92f",11.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92f",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92f",5.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",6.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",4.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",2.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",6.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92g",7.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92h",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92h",9.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92h",10.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",7.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",3.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",9.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_92i",17
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93b",5.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93b",10.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93c",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",14.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",3.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",11.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",6.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",10.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93d",13.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93e",3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93e",10
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93e",9.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93e",6.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93e",10.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93f",25
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93f",3.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93f",6.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93g",8.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93h",19.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93i",8.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_93i",5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_98f",2.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_98f",7.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_98f",1.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_16f",1.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_16f",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_16f",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_16i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17d",1.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17d",0.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17f",22.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17g",8.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17g",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17g",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17h",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17i",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17i",0.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_17i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18b",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18b",6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18c",4.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18e",1.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18e",6.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18e",3.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18f",7.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18f",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_18i",9.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_19g",24.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1f",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1h",2.4
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1h",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1h",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1i",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_1i",0.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20a",13
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20b",2.3
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20b",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20b",4.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20c",2.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20e",1.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20e",24.9
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20f",1.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_20g",17.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21a",15.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21a",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21a",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21a",0.2
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21e",16.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21e",0.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21f",6.7
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21f",7.6
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21f",10.8
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_21f",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_22a",15.5
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_22c",2.1
"Wilson's Creek National Battlefield","WICR","Event","HumanObservation",2015,"Juniperus virginiana","A_22c",23.3
