"ParkName","ParkCode","Season","LocationID","EventID","RiffleNo","Replicate","Width","Depth","Velocity","Substrate","Substrate_mm","Embeddedness","Embeddedness%","Vegetation","Vegetation%","Algae","Algae%","Periphyton","Periphyton%","Deposition","Deposition%","Organics","Organics%","DETimeStamp"
"Ozark National Scenic Riverways - RIVERS","OZAR",2016,"OZARRMINVEJT03","OZARRMINVE2016Nov02",3,"M",-999.00,10.00,0.55,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Ozark National Scenic Riverways - RIVERS","OZAR",2016,"OZARRMINVEJT03","OZARRMINVE2016Nov02",3,"R",-999.00,8.00,0.28,11.00,13.65,3.00,57.50,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",1,"L",-999.00,26.00,0.45,19.00,218.00,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:51:42
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",1,"M",-999.00,16.00,0.18,16.00,77.00,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:52:05
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",1,"R",-999.00,8.00,0.30,18.00,154.00,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:52:25
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",2,"L",-999.00,25.00,0.08,17.00,109.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:50:34
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",2,"M",-999.00,38.00,0.08,16.00,77.00,1.00,5.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:50:58
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",2,"R",-999.00,16.00,0.20,17.00,109.00,2.00,25.00,3.00,57.50,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:51:13
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",3,"L",-999.00,16.00,0.08,19.00,218.00,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:48:21
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",3,"M",-999.00,15.00,0.20,18.00,154.00,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:49:29
"Pipestone National Monument","PIPE",2016,"PIPEAquBug01","PIPEAquBug2016Sep09",3,"R",-999.00,26.00,0.16,19.00,218.00,1.00,5.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,11/17/2021 11:49:52
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",1,"L",-999.00,10.00,0.37,16.00,77.00,2.00,25.00,3.00,57.50,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",1,"M",-999.00,30.00,0.61,16.00,77.00,2.00,25.00,2.00,25.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",1,"R",-999.00,24.00,0.67,15.00,54.50,2.00,25.00,3.00,57.50,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",2,"L",-999.00,16.00,0.47,15.00,54.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",2,"M",-999.00,20.00,0.71,14.00,38.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",2,"R",-999.00,23.00,0.51,13.00,27.30,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",3,"L",-999.00,19.00,0.67,16.00,77.00,2.00,25.00,3.00,57.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",3,"M",-999.00,14.00,0.57,14.00,38.50,2.00,25.00,3.00,57.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug02","WICRAquBug2016May04",3,"R",-999.00,24.00,0.77,15.00,54.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",1,"L",-999.00,13.00,0.49,17.00,109.00,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",1,"M",-999.00,10.00,0.17,17.00,109.00,1.00,5.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",1,"R",-999.00,18.00,0.17,17.00,109.00,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",2,"L",-999.00,6.00,0.31,15.00,54.50,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",2,"M",-999.00,4.00,0.27,15.00,54.50,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",2,"R",-999.00,14.00,0.27,15.00,54.50,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",3,"L",-999.00,15.00,0.21,15.00,54.50,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",3,"M",-999.00,12.00,0.27,16.00,77.00,2.00,25.00,3.00,57.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAquBug03","WICRAquBug2016May04",3,"R",-999.00,12.00,0.11,18.00,154.00,2.00,25.00,4.00,87.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",1,"L",-999.00,12.00,0.53,12.00,19.30,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",1,"M",-999.00,14.00,0.87,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",1,"R",-999.00,16.00,0.47,15.00,54.50,2.00,25.00,3.00,57.50,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",2,"L",-999.00,20.00,0.57,12.00,19.30,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",2,"M",-999.00,14.00,0.17,14.00,38.50,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",2,"R",-999.00,20.00,0.21,15.00,54.50,2.00,25.00,3.00,57.50,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",3,"L",-999.00,18.00,0.27,13.00,27.30,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",3,"M",-999.00,5.00,0.31,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Wilsons Creek National Battlefield","WICR",2016,"WICRAQUBUG04","WICRAquBug2016May04",3,"R",-999.00,11.00,0.17,13.00,27.30,2.00,25.00,2.00,25.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",1,"L",-999.00,13.00,-999.00,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",1,"M",-999.00,12.00,-999.00,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",1,"R",-999.00,12.00,-999.00,12.00,19.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",2,"L",-999.00,19.00,-999.00,16.00,77.00,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",2,"M",-999.00,19.00,-999.00,16.00,77.00,2.00,25.00,0.00,0.00,2.00,25.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",2,"R",-999.00,16.00,-999.00,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",3,"L",-999.00,10.00,-999.00,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",3,"M",-999.00,14.00,-999.00,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM02","BUFFRMINVE2017Nov29",3,"R",-999.00,20.00,-999.00,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",1,"L",-999.00,21.00,0.86,15.00,54.50,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",1,"M",-999.00,22.00,0.71,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",1,"R",-999.00,15.00,0.72,15.00,54.50,3.00,57.50,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",2,"L",-999.00,12.00,0.34,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",2,"M",-999.00,12.00,0.36,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",2,"R",-999.00,16.00,0.42,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",3,"L",-999.00,14.00,0.28,12.00,19.30,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",3,"M",-999.00,20.00,0.23,14.00,38.50,3.00,57.50,0.00,0.00,1.00,5.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM03","BUFFRMINVE2017Dec01",3,"R",-999.00,15.00,0.69,12.00,19.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",1,"L",-999.00,18.00,0.29,16.00,77.00,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",1,"M",-999.00,22.00,0.60,16.00,77.00,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",1,"R",-999.00,20.00,0.37,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",2,"L",-999.00,28.00,0.33,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",2,"M",-999.00,20.00,0.52,16.00,77.00,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",2,"R",-999.00,20.00,0.35,16.00,77.00,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",3,"L",-999.00,20.00,0.51,14.00,38.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",3,"M",-999.00,24.00,0.67,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM04","BUFFRMINVE2017Nov16",3,"R",-999.00,16.00,0.67,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",1,"L",-999.00,28.00,0.29,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",1,"M",-999.00,12.00,0.43,15.00,54.50,2.00,25.00,1.00,5.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",1,"R",-999.00,18.00,0.63,15.00,54.50,2.00,25.00,1.00,5.00,2.00,25.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",2,"L",-999.00,24.00,0.50,13.00,27.30,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",2,"M",-999.00,30.00,0.57,14.00,38.50,2.00,25.00,1.00,5.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",2,"R",-999.00,38.00,0.39,14.00,38.50,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",3,"L",-999.00,14.00,0.56,12.00,19.30,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",3,"M",-999.00,18.00,0.62,12.00,19.30,3.00,57.50,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM05","BUFFRMINVE2017Nov30",3,"R",-999.00,16.00,0.43,14.00,38.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",1,"L",-999.00,10.00,0.51,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",1,"M",-999.00,28.00,0.40,17.00,109.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",1,"R",-999.00,10.00,0.48,15.00,54.50,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",2,"L",-999.00,16.00,0.79,15.00,54.50,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",2,"M",-999.00,32.00,0.94,17.00,109.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",2,"R",-999.00,24.00,0.45,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",3,"L",-999.00,36.00,1.15,15.00,54.50,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",3,"M",-999.00,28.00,0.78,15.00,54.50,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBM06","BUFFRMINVE2017Dec08",3,"R",-999.00,28.00,0.51,16.00,77.00,2.00,25.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",1,"L",-999.00,6.00,0.12,10.00,9.65,3.00,57.50,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",1,"M",-999.00,12.00,0.24,17.00,109.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",1,"R",-999.00,14.00,0.11,17.00,109.00,2.00,25.00,0.00,0.00,2.00,25.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",2,"L",-999.00,10.00,0.25,17.00,109.00,1.00,5.00,0.00,0.00,3.00,57.50,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",2,"M",-999.00,8.00,0.06,19.00,218.00,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",2,"R",-999.00,18.00,0.02,19.00,218.00,1.00,5.00,0.00,0.00,1.00,5.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",3,"L",-999.00,6.00,0.16,16.00,77.00,2.00,25.00,0.00,0.00,3.00,57.50,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",3,"M",-999.00,8.00,0.10,11.00,13.65,3.00,57.50,0.00,0.00,3.00,57.50,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT05","BUFFRMINVE2017Dec04",3,"R",-999.00,6.00,0.14,15.00,54.50,2.00,25.00,0.00,0.00,3.00,57.50,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",1,"L",-999.00,15.00,0.47,17.00,109.00,2.00,25.00,1.00,5.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",1,"M",-999.00,18.00,0.37,17.00,109.00,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",1,"R",-999.00,12.00,0.43,15.00,54.50,2.00,25.00,0.00,0.00,0.00,0.00,3.00,57.50,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",2,"L",-999.00,12.00,0.36,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",2,"M",-999.00,14.00,0.34,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",2,"R",-999.00,16.00,0.09,13.00,27.30,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",3,"L",-999.00,14.00,0.36,10.00,9.65,3.00,57.50,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
"Buffalo National River","BUFF",2017,"BUFFRMINVEBT07","BUFFRMINVE2017Nov15",3,"M",-999.00,8.00,0.20,13.00,27.30,2.00,25.00,0.00,0.00,0.00,0.00,2.00,25.00,-999.00,-999.00,-999.00,-999.00,10/5/2020 11:45:57
