ParkName,ParkCode,LocationID,PeriodID,EventID,TransectNumber,SampleLocation,SampleLocationDescr,ChannelType,ChannelTypeDescr,HydroMoss_HY,Boulders_BO,Artificial_AR,SmallWoodDeb_SWD,LargeWoodDeb_LWD,TreesRoots_TR,OverhangVeg_OV,UndercutBank_UC,Bluff_BL,Comment
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,1,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,1,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,2,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,2,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,2,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,4,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,5,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,5,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,6,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,7.9m gravel bar
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,6,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,7,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,8,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,8,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,9,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,9,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,9,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,10,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,10,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,10,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,11,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,11,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2012Sep24,OZARRMFish2012Sep24,11,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,1,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,1,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,2,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,2,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,2,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,4,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,5,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,5,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,6,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,6,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,7,R,Right,main,The channel that contains the majority of flow,0,-1,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,8,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,8,R,Right,main,The channel that contains the majority of flow,0,-1,0,0,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,9,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,9,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,9,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,10,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,10,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,10,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,11,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,11,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2014Sep22,OZARRMFish2014Sep23,11,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,1,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,1,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,1,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,2,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,2,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,2,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,3,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,3,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,3,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,4,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,4,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,4,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,5,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,5,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,5,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,6,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,6,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,6,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,7,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,7,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,7,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,8,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,8,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,8,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,9,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,9,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,9,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,10,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,10,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,10,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,11,L,Left,Main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,11,M,Middle,Main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFish2016Sep19,OZARRMFish2016Sep19,11,R,Right,Main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,1,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,1,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,1,R,Right,main,The channel that contains the majority of flow,0,0,0,0,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,2,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,2,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,2,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,3,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,3,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,3,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,4,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,4,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,4,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,5,L,Left,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,5,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,5,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,-1,-1,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,6,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,6,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,6,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,7,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,7,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,7,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,8,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,0,0,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,8,M,Middle,main,The channel that contains the majority of flow,0,0,0,0,0,0,0,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,8,R,Right,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
Ozark National Scenic Riverways,OZAR,OZARRMFISHCM01,OZARRMFISH2018Sep18,OZARRMFISH2018Sep19,9,L,Left,main,The channel that contains the majority of flow,0,0,0,-1,-1,-1,-1,0,0,
